ev_id,damage,cert_max_gr_wt,afm_hrs_last_insp,ev_dow,ev_time,ev_year,ev_month,ev_nr_apt_loc,apt_dist,apt_elev,light_cond,sky_cond_nonceil,sky_nonceil_ht,sky_ceil_ht,sky_cond_ceil,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_vel_kts,gust_kts,altimeter,ev_highest_injury,wx_cond_basic,dec_latitude,dec_longitude,crew_no,crew_age,med_certf,med_crtf_vldty,crew_tox_perf,severity_class
20100521X04536,SUBS,2550.0,55.0,Mo,2130.0,2010,5,ONAP,0.0,,DAYL,FEW,3900.0,0.0,NONE,10.0,79.0,64.0,190.0,6.0,0.0,30.229999542236328,NONE,VMC,41.445556,-72.455558,1,30.0,CL3,WWL,N,SUBS-NONE
20100522X45543,SUBS,11700.0,,Sa,1230.0,2010,5,ONAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,75.0,73.0,60.0,3.0,0.0,30.040000915527344,NONE,VMC,27.29,-81.36,1,24.0,CL2,WOWL,N,SUBS-NONE
20100522X11639,SUBS,2650.0,,Fr,1730.0,2010,5,OFAP,1.0,3829.0,DAYL,SCAT,0.0,0.0,NONE,50.0,81.0,27.0,0.0,3.0,0.0,29.979999542236328,MINR,VMC,31.999444,-110.35778,1,31.0,CL3,WOWL,N,SUBS-MINR
20100522X12052,SUBS,1320.0,2.0,Fr,2315.0,2010,5,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,77.0,21.0,320.0,13.0,21.0,29.8799991607666,SERS,VMC,35.400276,-118.906112,1,70.0,CL2,WOWL,N,SUBS-SERS
20100522X12447,SUBS,5200.0,50.0,Fr,2300.0,2010,5,ONAP,0.0,23.0,DAYL,CLER,0.0,0.0,NONE,10.0,68.0,39.0,240.0,13.0,20.0,29.940000534057617,SERS,VMC,38.871944,-121.709724,1,63.0,CL2,WWL,N,SUBS-SERS
20100522X12824,SUBS,3200.0,,Sa,1730.0,2010,5,ONAP,0.0,4375.0,DAYL,CLER,0.0,0.0,NONE,10.0,45.0,0.0,0.0,10.0,15.0,30.06999969482422,NONE,VMC,39.003055,-119.153335,1,75.0,CL1,WWL,N,SUBS-NONE
20100522X13522,SUBS,2400.0,21.0,Sa,1930.0,2010,5,ONAP,0.0,2492.0,DAYL,CLER,0.0,0.0,NONE,10.0,72.0,18.0,190.0,21.0,0.0,29.700000762939453,NONE,VMC,35.972778,-115.134445,1,48.0,CL3,WWL,N,SUBS-NONE
20100523X62317,MINR,53000.0,,Su,1720.0,2010,5,ONAP,0.0,944.0,DAYL,SCAT,3000.0,3900.0,BKN,10.0,57.0,39.0,250.0,9.0,15.0,29.81999969482422,NONE,VMC,34.055831,-117.601112,1,52.0,CL1,WWL,N,MINR-NONE
20100524X35104,SUBS,2655.0,,Su,2045.0,2010,5,ONAP,0.0,,DAYL,SCAT,5500.0,10000.0,BKN,10.0,54.0,32.0,180.0,5.0,0.0,29.8700008392334,NONE,VMC,48.468334,-118.174446,1,73.0,CL3,WWL,N,SUBS-NONE
20100524X54520,SUBS,,,Th,2150.0,2010,5,ONAP,0.0,,DAYL,,0.0,0.0,,,0.0,0.0,170.0,17.0,25.0,0.0,NONE,VMC,39.523887,-104.657775,1,68.0,CL3,UNK,N,SUBS-NONE
20100524X74604,SUBS,3083.0,,Sa,2030.0,2010,5,OFAP,5.0,1209.0,DAYL,SCAT,3400.0,0.0,NONE,10.0,52.0,34.0,290.0,4.0,0.0,29.979999542236328,FATL,VMC,41.738056,-123.391113,1,84.0,CL3,WWL,Y,SUBS-FATL
20100524X75523,SUBS,,,Su,2300.0,2010,5,ONAP,0.0,274.0,DAYL,CLER,0.0,6000.0,BKN,10.0,64.0,36.0,0.0,7.0,0.0,29.93000030517578,NONE,VMC,37.624721,-119.686111,1,55.0,CL3,WWL,N,SUBS-NONE
20100525X03420,SUBS,,30.0,Fr,2130.0,2010,5,OFAP,1.0,200.0,DAYL,CLER,0.0,0.0,NONE,10.0,88.0,66.0,200.0,10.0,0.0,29.93000030517578,NONE,VMC,34.54111,-91.341392,1,34.0,CL2,WWL,N,SUBS-NONE
20100525X15324,SUBS,,2.0,Sa,1930.0,2010,5,ONAP,0.0,,DAYL,FEW,5500.0,0.0,NONE,10.0,48.0,34.0,180.0,7.0,0.0,30.040000915527344,NONE,VMC,61.336666,-148.986663,1,62.0,CL3,WWL,N,SUBS-NONE
20100525X82026,SUBS,,20.0,Mo,1745.0,2010,5,ONAP,0.0,236.0,DAYL,FEW,6000.0,0.0,NONE,10.0,64.0,48.0,0.0,4.0,0.0,29.700000762939453,NONE,VMC,65.166664,-152.100006,1,41.0,CL3,WOWL,N,SUBS-NONE
20100525X90423,SUBS,1675.0,,Tu,1942.0,2010,5,ONAP,0.0,191.0,DAYL,,12000.0,12000.0,BKN,10.0,70.0,36.0,240.0,6.0,0.0,30.059999465942383,NONE,VMC,37.380279,-120.568054,1,20.0,CL1,WOWL,N,SUBS-NONE
20100526X92845,SUBS,,,Tu,2230.0,2010,5,OFAP,3.0,90.0,DAYL,UNK,0.0,0.0,UNK,,0.0,0.0,280.0,20.0,0.0,0.0,FATL,VMC,25.7,-79.265274,1,,CL1,,Y,SUBS-FATL
20100526X30903,SUBS,5090.0,5.0,Mo,400.0,2010,5,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,48.0,36.0,180.0,6.0,0.0,29.700000762939453,NONE,VMC,61.300277,-150.60028,1,70.0,CL2,WOWL,N,SUBS-NONE
20100526X40856,SUBS,2440.0,5.0,We,1515.0,2010,5,ONAP,0.0,1243.0,DAYL,CLER,0.0,0.0,NONE,40.0,73.0,30.0,0.0,,0.0,29.8799991607666,SERS,VMC,33.271945,-111.804725,1,61.0,CL3,WWL,N,SUBS-SERS
20100526X45943,SUBS,,,Su,1406.0,2010,4,ONAP,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,NONE,VMC,,,1,,,,N,SUBS-NONE
20100526X65123,SUBS,2558.0,,Su,1500.0,2010,5,ONAP,0.0,11.0,DAYL,FEW,1900.0,0.0,,10.0,81.0,70.0,220.0,5.0,0.0,30.110000610351562,NONE,VMC,31.074443,-81.42778,1,49.0,CL3,WWL,N,SUBS-NONE
20100527X12140,SUBS,2650.0,60.0,We,2015.0,2010,5,ONAP,0.0,2941.0,DAYL,CLER,0.0,0.0,NONE,10.0,81.0,27.0,240.0,19.0,24.0,29.81999969482422,NONE,VMC,37.090557,-113.593055,1,31.0,CL3,WOWL,N,SUBS-NONE
20100527X32154,SUBS,,,Th,1330.0,2010,5,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,75.0,66.0,0.0,,0.0,30.030000686645508,NONE,VMC,31.193611,-97.407218,1,63.0,SPRT,,N,SUBS-NONE
20100527X05635,SUBS,4700.0,,Th,2243.0,2010,5,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,88.0,61.0,330.0,6.0,0.0,29.760000228881836,MINR,VMC,29.799999,-82.599998,1,65.0,CL2,WOWL,N,SUBS-MINR
20100528X02042,SUBS,,22.0,Th,,2010,5,ONAP,1.0,1193.0,DAYL,CLER,0.0,0.0,NONE,10.0,82.0,66.0,8.0,9.0,0.0,29.940000534057617,NONE,VMC,35.601943,-97.706108,1,,CL3,WOWL,N,SUBS-NONE
20100528X53942,MINR,20200.0,,Fr,1620.0,2010,5,ONAP,0.0,439.0,DAYL,OVCT,3200.0,3200.0,OVC,10.0,66.0,52.0,0.0,,0.0,29.969999313354492,NONE,VMC,41.066944,-73.707496,1,37.0,CL1,WOWL,N,MINR-NONE
20100529X35051,SUBS,2550.0,,Sa,15.0,2010,5,OFAP,0.0,4.0,DAYL,SCAT,4000.0,0.0,NONE,30.0,68.0,0.0,310.0,12.0,0.0,30.170000076293945,MINR,VMC,37.450649,-122.099456,1,49.0,CL3,WOWL,N,SUBS-MINR
20100531X11238,SUBS,2600.0,2.0,Mo,1700.0,2010,5,ONAP,0.0,790.0,DAYL,SCAT,1700.0,6000.0,BKN,10.0,73.0,66.0,200.0,3.0,0.0,30.049999237060547,MINR,VMC,36.037498,-84.306945,1,57.0,CL3,WWL,N,SUBS-MINR
20100531X13750,SUBS,2300.0,,Mo,1930.0,2010,5,ONAP,0.0,459.0,DAYL,CLER,0.0,0.0,NONE,10.0,81.0,54.0,170.0,10.0,0.0,29.920000076293945,NONE,VMC,42.424167,-71.791114,1,66.0,CL3,WWL,N,SUBS-NONE
20100601X10826,SUBS,2000.0,36.0,Mo,2345.0,2010,5,OFAP,5.0,132.0,DAYL,CLER,0.0,10000.0,BKN,10.0,75.0,52.0,140.0,10.0,0.0,29.899999618530273,SERS,VMC,39.550556,-121.890556,1,19.0,CL3,WOWL,N,SUBS-SERS
20100601X11703,SUBS,1650.0,,Sa,1831.0,2010,5,OFAP,1.0,1749.0,DAYL,CLER,0.0,0.0,NONE,10.0,84.0,63.0,170.0,20.0,28.0,29.770000457763672,FATL,VMC,44.913887,-97.154724,1,37.0,CL3,WWL,Y,SUBS-FATL
20100601X20158,SUBS,,,Su,1345.0,2010,5,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,79.0,64.0,0.0,,0.0,29.760000228881836,SERS,VMC,33.080501,-97.560211,1,49.0,CL3,WOWL,N,SUBS-SERS
20100601X22421,SUBS,2750.0,,Sa,2105.0,2010,5,ONAP,0.0,2871.0,DAYL,SCAT,2500.0,0.0,BKN,10.0,57.0,36.0,270.0,8.0,0.0,30.190000534057617,NONE,VMC,43.564445,-116.222778,1,34.0,CL2,WOWL,N,SUBS-NONE
20100601X31027,SUBS,2000.0,,Sa,545.0,2010,5,ONAP,0.0,900.0,DAYL,,0.0,11000.0,BKN,10.0,63.0,36.0,140.0,7.0,0.0,30.030000686645508,NONE,VMC,61.34111,-148.998611,1,34.0,CL3,WOWL,N,SUBS-NONE
20100601X32457,SUBS,4570.0,,Su,1430.0,2010,5,OFAP,0.0,,DAYL,FEW,5000.0,0.0,NONE,10.0,45.0,37.0,0.0,,0.0,30.0,FATL,IMC,47.008888,-112.819168,1,60.0,CL3,WWL,Y,SUBS-FATL
20100601X33715,SUBS,2000.0,,Tu,430.0,2010,6,OFAP,0.0,,DAYL,,0.0,25000.0,BKN,30.0,66.0,46.0,360.0,6.0,0.0,29.510000228881836,NONE,VMC,60.405277,-153.810272,1,21.0,CL2,WOWL,N,SUBS-NONE
20100601X41113,SUBS,1268.0,2.0,Sa,1750.0,2010,5,OFAP,0.0,130.0,DAWN,,0.0,6000.0,BKN,10.0,91.0,66.0,0.0,,0.0,29.809999465942383,FATL,VMC,29.683889,-95.837501,1,76.0,CL3,WWL,Y,SUBS-FATL
20100601X64824,SUBS,,,Sa,1530.0,2010,5,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,81.0,55.0,149.0,6.0,0.0,29.93000030517578,NONE,VMC,39.559658,-95.129821,1,66.0,CL3,WWL,N,SUBS-NONE
20100601X70959,DEST,2300.0,,Su,2000.0,2010,5,ONAP,0.0,4456.0,DAYL,CLER,0.0,0.0,NONE,10.0,0.0,23.0,250.0,13.0,19.0,29.979999542236328,SERS,VMC,32.286945,-106.919723,1,,,,N,DEST-SERS
20100601X72814,SUBS,,,Tu,2020.0,2010,6,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,81.0,50.0,320.0,6.0,0.0,29.940000534057617,NONE,VMC,36.329853,-119.290184,1,56.0,NONE,,N,SUBS-NONE
20100601X90428,SUBS,,,Tu,1829.0,2010,6,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,63.0,34.0,320.0,10.0,0.0,29.8700008392334,NONE,VMC,47.650001,-120.050003,1,27.0,CL1,WOWL,N,SUBS-NONE
20100601X20537,SUBS,2650.0,,We,45.0,2010,6,ONAP,0.0,790.0,DAYL,FEW,4000.0,25000.0,BKN,9.0,73.0,61.0,160.0,8.0,0.0,29.760000228881836,NONE,VMC,42.823612,-88.094444,1,49.0,CL2,WWL,N,SUBS-NONE
20100602X45201,SUBS,3600.0,,We,105.0,2010,6,OFAP,1.0,137.0,DAYL,SCAT,4000.0,10000.0,BKN,10.0,59.0,45.0,200.0,9.0,0.0,29.469999313354492,FATL,VMC,61.215557,-149.867218,1,33.0,CL2,NONE,N,SUBS-FATL
20100602X84136,SUBS,,,Su,2345.0,2010,5,OFAP,1.0,400.0,DAYL,FEW,8000.0,0.0,UNK,,95.0,0.0,340.0,5.0,0.0,0.0,NONE,VMC,33.135276,-95.01889,1,25.0,CL1,WOWL,N,SUBS-NONE
20100602X94930,SUBS,1600.0,5.0,Mo,2145.0,2010,5,OFAP,0.0,1413.0,DAYL,CLER,0.0,0.0,NONE,10.0,79.0,63.0,190.0,4.0,0.0,29.93000030517578,MINR,VMC,39.371387,-97.783889,1,79.0,CL3,WWL,N,SUBS-MINR
20100602X05457,DEST,1850.0,73.0,Tu,300.0,2010,6,ONAP,0.0,1273.0,NITE,FEW,4600.0,22000.0,BKN,10.0,75.0,66.0,130.0,5.0,0.0,29.899999618530273,MINR,VMC,37.324443,-97.387222,1,38.0,NONE,,N,DEST-MINR
20100602X22314,SUBS,450.0,,Su,1439.0,2010,5,ONAP,0.0,4958.0,DAYL,CLER,0.0,0.0,NONE,10.0,50.0,45.0,0.0,,0.0,30.149999618530273,SERS,VMC,43.499443,-115.544441,1,52.0,NONE,NONE,N,SUBS-SERS
20100602X34134,SUBS,2300.0,,Tu,2332.0,2010,6,OFAP,1.0,9.0,DUSK,FEW,2500.0,0.0,,10.0,82.0,73.0,130.0,12.0,0.0,29.950000762939453,MINR,VMC,26.0725,-80.152496,1,59.0,CL3,WWL,N,SUBS-MINR
20100602X35704,SUBS,2550.0,,Tu,1740.0,2010,6,ONAP,0.0,862.0,DAYL,SCAT,3200.0,0.0,NONE,10.0,79.0,64.0,0.0,,0.0,29.940000534057617,NONE,VMC,39.843612,-85.896942,1,27.0,CL3,WOWL,N,SUBS-NONE
20100602X35725,SUBS,1320.0,,We,1735.0,2010,6,OFAP,1.0,388.0,DAYL,SCAT,2500.0,0.0,NONE,8.0,72.0,52.0,0.0,,0.0,29.959999084472656,SERS,VMC,32.816665,-116.966667,1,79.0,CL3,UNK,N,SUBS-SERS
20100602X50330,SUBS,2650.0,,Su,1600.0,2010,5,ONAP,0.0,,DAYL,,0.0,6000.0,OVC,10.0,64.0,43.0,310.0,7.0,0.0,29.8799991607666,NONE,VMC,44.959167,-74.035552,1,32.0,CL3,WWL,N,SUBS-NONE
20100602X51016,SUBS,,,Sa,1823.0,2010,5,ONAP,0.0,,DAYL,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,MINR,VMC,32.739723,-94.30278,1,65.0,CL3,WWL,N,SUBS-MINR
20100603X71039,DEST,,,Sa,2354.0,2010,5,ONAP,0.0,3615.0,DAYL,CLER,0.0,0.0,NONE,10.0,75.0,0.0,170.0,11.0,0.0,0.0,MINR,VMC,35.064445,-101.849441,1,53.0,CL3,WWL,N,DEST-MINR
20100603X05259,SUBS,3500.0,,Fr,0.0,2010,6,OFAP,0.0,590.0,DUSK,CLER,0.0,0.0,NONE,10.0,79.0,61.0,320.0,7.0,0.0,29.760000228881836,MINR,VMC,41.516387,-82.869445,1,60.0,CL3,WWL,N,SUBS-MINR
20100604X00102,SUBS,,,Th,1900.0,2010,6,OFAP,0.0,,DAYL,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,MINR,VMC,29.989999,-95.271667,1,61.0,CL3,WWL,N,SUBS-MINR
20100604X01622,SUBS,,,Fr,2200.0,2010,6,,0.0,,DAYL,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,NONE,VMC,36.484722,-90.271385,1,62.0,CL2,WWL,N,SUBS-NONE
20100604X55138,SUBS,2950.0,190.0,Fr,1430.0,2010,6,ONAP,1.0,3446.0,DAYL,CLER,0.0,0.0,NONE,10.0,77.0,61.0,260.0,4.0,0.0,30.0,SERS,VMC,37.948612,-80.716392,1,65.0,CL2,WWL,N,SUBS-SERS
20100605X90032,SUBS,2300.0,8.0,Sa,1645.0,2010,6,OFAP,5.0,4234.0,DAYL,FEW,4000.0,20000.0,BKN,10.0,72.0,54.0,340.0,5.0,0.0,30.1299991607666,MINR,VMC,40.83361,-111.822502,1,20.0,CL1,WOWL,N,SUBS-MINR
20100605X21658,SUBS,3400.0,2.0,Sa,2201.0,2010,6,OFAP,5.0,2031.0,DAYL,CLER,0.0,0.0,NONE,10.0,102.0,28.0,260.0,7.0,0.0,29.950000762939453,NONE,VMC,32.471942,-111.164718,1,53.0,CL1,WWL,N,SUBS-NONE
20100606X13310,SUBS,,,Sa,1905.0,2010,6,OFAP,1.0,99.0,DAYL,FEW,6000.0,25000.0,BKN,10.0,86.0,64.0,220.0,10.0,18.0,29.6299991607666,SERS,VMC,40.784999,-73.121665,1,51.0,CL3,WOWL,N,SUBS-SERS
20100606X25505,SUBS,,34.0,Su,1315.0,2010,6,OFAP,3.0,7800.0,DAYL,CLER,0.0,0.0,,10.0,54.0,41.0,160.0,5.0,0.0,30.3700008392334,FATL,VMC,39.073612,-107.166389,1,38.0,CL3,WOWL,Y,SUBS-FATL
20100606X31554,SUBS,1600.0,,Sa,2000.0,2010,6,OFAP,2.0,16.0,DAYL,SCAT,4400.0,0.0,NONE,10.0,95.0,79.0,140.0,7.0,0.0,29.969999313354492,NONE,VMC,26.794721,-80.695831,1,24.0,CL1,WOWL,N,SUBS-NONE
20100606X02721,MINR,511000.0,,Sa,2120.0,2010,6,ONAP,0.0,748.0,DAYL,FEW,2200.0,14000.0,BKN,10.0,81.0,70.0,280.0,4.0,0.0,29.8700008392334,NONE,VMC,35.213611,-80.94889,1,61.0,CL1,WWL,N,MINR-NONE
20100606X02721,SUBS,203000.0,,Sa,2120.0,2010,6,ONAP,0.0,748.0,DAYL,FEW,2200.0,14000.0,BKN,10.0,81.0,70.0,280.0,4.0,0.0,29.8700008392334,NONE,VMC,35.213611,-80.94889,1,61.0,CL1,WWL,N,SUBS-NONE
20100607X93442,SUBS,,,Mo,1820.0,2010,5,ONAP,0.0,,DAYL,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,NONE,VMC,37.269496,-97.389701,1,57.0,CL3,,N,SUBS-NONE
20100607X24400,SUBS,7450.0,,Fr,1912.0,2010,6,ONAP,0.0,919.0,DAYL,SCAT,6000.0,0.0,NONE,10.0,84.0,64.0,220.0,7.0,16.0,29.780000686645508,NONE,VMC,40.108612,-85.613052,1,68.0,CL3,WOWL,N,SUBS-NONE
20100607X40152,SUBS,9650.0,,Th,1930.0,2010,6,ONAP,0.0,722.0,DAYL,FEW,5500.0,0.0,NONE,10.0,90.0,66.0,100.0,7.0,0.0,29.75,NONE,VMC,32.987777,-97.318885,1,71.0,CL2,WOWL,N,SUBS-NONE
20100607X50851,SUBS,3400.0,37.0,Sa,2053.0,2010,5,ONAP,0.0,1602.0,DAYL,CLER,0.0,0.0,NONE,10.0,75.0,30.0,20.0,5.0,0.0,29.969999313354492,NONE,VMC,33.404998,-118.415832,1,66.0,CL3,WWL,N,SUBS-NONE
20100607X51236,SUBS,,,Su,1550.0,2010,6,ONAP,0.0,32.0,DAYL,FEW,3500.0,0.0,NONE,10.0,90.0,72.0,260.0,12.0,18.0,29.81999969482422,MINR,VMC,33.811668,-78.723892,1,26.0,CL1,WWL,N,SUBS-MINR
20100607X62443,SUBS,2500.0,1.0,Su,1430.0,2010,6,ONAP,0.0,1067.0,DAYL,SCAT,9500.0,15000.0,BKN,10.0,82.0,72.0,70.0,11.0,0.0,30.020000457763672,NONE,VMC,35.870277,-97.952499,1,46.0,CL3,WWL,N,SUBS-NONE
20100607X83625,SUBS,4200.0,,Sa,1621.0,2010,6,OFAP,4.0,5602.0,DAYL,,0.0,9000.0,OVC,10.0,63.0,37.0,340.0,5.0,0.0,30.020000457763672,NONE,VMC,43.733333,-103.617774,1,62.0,CL3,WWL,N,SUBS-NONE
20100607X34930,SUBS,7000.0,54.0,Mo,2332.0,2010,6,ONAP,1.0,20.0,DAYL,SCAT,11000.0,0.0,NONE,10.0,73.0,64.0,0.0,,0.0,29.950000762939453,FATL,VMC,36.027778,-76.566947,1,48.0,CL3,WWL,N,SUBS-FATL
20100608X95300,SUBS,2800.0,,Mo,1434.0,2010,6,OFAP,0.0,,DAYL,FEW,3000.0,5000.0,BKN,10.0,66.0,55.0,270.0,4.0,0.0,30.020000457763672,NONE,VMC,39.343334,-81.36972,1,39.0,CL3,WOWL,N,SUBS-NONE
20100608X14601,SUBS,2950.0,,Tu,1419.0,2010,6,ONAP,0.0,15.0,DAYL,,0.0,0.0,,,0.0,0.0,350.0,15.0,0.0,0.0,NONE,VMC,38.852222,-77.03778,1,55.0,CL2,WWL,N,SUBS-NONE
20100608X41852,SUBS,,,Mo,1650.0,2010,6,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,NONE,,53.865833,-1.660555,1,,,,N,SUBS-NONE
20100608X42652,SUBS,1650.0,,Mo,238.0,2010,6,OFAP,0.0,,DUSK,CLER,0.0,0.0,NONE,10.0,57.0,55.0,270.0,3.0,0.0,30.0,NONE,VMC,47.724166,-97.590553,1,26.0,CL3,NONE,N,SUBS-NONE
20100608X63203,SUBS,1550.0,,We,1628.0,2010,6,ONAP,0.0,108.0,DAYL,CLER,0.0,0.0,,10.0,73.0,64.0,170.0,4.0,0.0,29.8700008392334,NONE,VMC,41.168056,-71.577774,1,78.0,CL3,WWL,N,SUBS-NONE
20100608X84516,SUBS,2400.0,,Tu,1830.0,2010,6,ONAP,0.0,82.0,DAYL,SCAT,7000.0,0.0,NONE,10.0,73.0,39.0,330.0,13.0,19.0,30.040000915527344,NONE,VMC,39.927223,-74.292221,1,20.0,CL1,WOWL,N,SUBS-NONE
20100608X05715,SUBS,2450.0,,Fr,2215.0,2010,6,ONAP,0.0,21.0,DUSK,SCAT,5500.0,5500.0,BKN,10.0,84.0,70.0,150.0,7.0,0.0,29.799999237060547,NONE,VMC,39.325553,-76.413612,1,46.0,CL3,WOWL,N,SUBS-NONE
20100609X10621,SUBS,2400.0,,Tu,1700.0,2010,6,OFAP,0.0,,DAYL,FEW,25000.0,0.0,NONE,10.0,88.0,66.0,110.0,4.0,0.0,30.09000015258789,NONE,VMC,30.984167,-88.499725,1,67.0,CL3,WWL,N,SUBS-NONE
20100609X32943,SUBS,2850.0,,Su,200.0,2010,6,OFAP,0.0,,DAYL,SCAT,12000.0,14000.0,BKN,10.0,55.0,0.0,310.0,,0.0,0.0,NONE,VMC,60.592224,-152.16333,1,45.0,CL3,WOWL,N,SUBS-NONE
20100609X35551,SUBS,2330.0,,Tu,30.0,2010,6,ONAP,0.0,153.0,DAYL,CLER,0.0,0.0,NONE,25.0,64.0,0.0,330.0,10.0,15.0,30.0,NONE,VMC,64.736114,-156.937225,1,66.0,CL3,WWL,N,SUBS-NONE
20100609X51932,SUBS,3500.0,20.0,We,39.0,2010,6,OFAP,3.0,26.0,NITE,FEW,6000.0,0.0,NONE,10.0,86.0,66.0,70.0,8.0,18.0,30.040000915527344,NONE,VMC,27.975276,-82.533058,1,30.0,CL1,WOWL,N,SUBS-NONE
20100609X55252,SUBS,1800.0,,Mo,1645.0,2010,5,ONAP,0.0,1240.0,DAYL,CLER,0.0,0.0,NONE,35.0,81.0,36.0,0.0,,0.0,29.93000030517578,NONE,VMC,33.26889,-111.811111,1,59.0,CL2,WWL,N,SUBS-NONE
20100609X61554,SUBS,,86.0,Mo,2320.0,2010,6,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,84.0,57.0,210.0,5.0,0.0,29.969999313354492,FATL,VMC,36.319168,-90.604164,1,34.0,CL2,WOWL,Y,SUBS-FATL
20100610X10955,SUBS,3800.0,,Tu,1455.0,2010,6,ONAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,84.0,73.0,200.0,8.0,0.0,29.899999618530273,NONE,VMC,35.668056,-95.948608,1,29.0,CL2,WOWL,N,SUBS-NONE
20100610X21734,SUBS,4773.0,17.0,We,2320.0,2010,6,ONAP,0.0,910.0,DAYL,CLER,0.0,0.0,NONE,10.0,82.0,50.0,330.0,12.0,0.0,29.93000030517578,NONE,VMC,41.691112,-93.56639,1,72.0,CL2,WWL,N,SUBS-NONE
20100610X62605,SUBS,,,Th,1540.0,2010,6,OFAP,0.0,,DAYL,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,NONE,VMC,36.588333,-93.663612,1,62.0,CL2,WWL,N,SUBS-NONE
20100611X12721,SUBS,1850.0,,Sa,1700.0,2009,6,ONAP,0.0,483.0,DAYL,FEW,4900.0,0.0,NONE,10.0,75.0,57.0,220.0,4.0,0.0,29.709999084472656,NONE,VMC,42.281944,-72.214721,1,68.0,CL3,WWL,N,SUBS-NONE
20100611X54536,SUBS,4100.0,,Th,2327.0,2010,6,OFAP,1.0,944.0,DAYL,,3700.0,3700.0,BKN,10.0,72.0,55.0,260.0,8.0,16.0,29.850000381469727,SERS,VMC,34.055831,-117.601112,1,41.0,CL2,WOWL,N,SUBS-SERS
20100611X93745,SUBS,3600.0,,Fr,2054.0,2010,6,ONAP,1.0,7055.0,DAYL,FEW,8500.0,0.0,NONE,10.0,77.0,28.0,170.0,24.0,31.0,29.979999542236328,FATL,VMC,34.124168,-109.291389,1,50.0,CL3,WWL,Y,SUBS-FATL
20100613X80044,SUBS,,,Th,2225.0,2010,6,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,91.0,70.0,0.0,6.0,0.0,29.920000076293945,NONE,VMC,33.855556,-80.207221,1,56.0,CL2,WWL,N,SUBS-NONE
20100613X04215,SUBS,,3.0,Su,100.0,2010,6,ONAP,0.0,921.0,DAYL,CLER,0.0,0.0,NONE,10.0,88.0,72.0,270.0,4.0,0.0,30.049999237060547,SERS,VMC,37.354721,-85.305557,1,69.0,CL3,WOWL,N,SUBS-SERS
20100613X25715,SUBS,17120.0,,Sa,2225.0,2010,6,ONAP,0.0,5431.0,DAYL,SCAT,800.0,1000.0,BKN,2.0,50.0,46.0,10.0,7.0,0.0,30.170000076293945,NONE,IMC,39.861667,-104.673057,1,24.0,CL1,WWL,N,SUBS-NONE
20100613X50350,SUBS,2550.0,,Su,1430.0,2010,6,OFAP,0.0,,DAYL,,0.0,3000.0,OVC,10.0,81.0,75.0,170.0,3.0,0.0,30.049999237060547,FATL,IMC,34.25,-94.166664,1,45.0,CL3,WOWL,Y,SUBS-FATL
20100613X82552,SUBS,6075.0,,Su,1747.0,2010,6,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,79.0,48.0,350.0,6.0,0.0,30.0,SERS,VMC,38.370834,-121.657501,1,52.0,CL2,WWL,N,SUBS-SERS
20100613X22708,SUBS,3000.0,21.0,Mo,135.0,2010,6,ONAP,0.0,21.0,DAYL,,0.0,4800.0,BKN,10.0,64.0,45.0,30.0,8.0,17.0,30.219999313354492,NONE,VMC,47.529998,-122.30194,1,57.0,CL2,WWL,N,SUBS-NONE
20100614X33726,SUBS,4500.0,,Mo,130.0,2010,6,ONAP,0.0,4488.0,DAYL,,0.0,9500.0,BKN,10.0,64.0,41.0,170.0,4.0,0.0,30.1200008392334,NONE,VMC,43.209167,-112.349441,1,49.0,CL2,WWL,N,SUBS-NONE
20100614X85506,SUBS,2650.0,,Mo,2230.0,2010,6,ONAP,1.0,180.0,DAYL,FEW,5500.0,8000.0,BKN,10.0,90.0,68.0,280.0,8.0,0.0,29.719999313354492,NONE,VMC,29.838054,-95.949447,1,47.0,CL3,WWL,N,SUBS-NONE
